v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,mean_rank,p10_rank,p90_rank,mean_regret,max_regret,p90_regret,prob_best_response,label,group
51,185072.39945210956,10084.44715378602,171738.74486103855,176444.0763169757,185854.73922885003,190560.07068478718,199970.7335966615,0.8156527891156462,0.03499095370977673,6.166266666666667,3.0,9.0,27514.53737125586,71224.87911904679,42309.15446493987,0.0024,Just-above weight = 10%,just_above_weight
52,179404.47045678564,9686.742544769448,165579.33528156526,174728.59089033198,179303.2186947153,183877.84649909864,193027.10210786536,0.8187287074829932,0.034571314968744646,5.977866666666666,3.0,9.0,33182.46636657975,77514.99235007388,47931.50351061465,0.00013333333333333334,Just-above weight = 10%,just_above_weight
53,173743.85076406688,9245.798385412098,163527.15265845347,168417.93595724116,172864.10259250307,181756.43586302688,186202.60249828882,0.8215978231292517,0.033951001560962195,5.802133333333333,3.0,8.100000000000364,38843.086059298505,83697.18611404323,54024.089051238945,0.0,Just-above weight = 10%,just_above_weight
54,168128.61330817366,8837.967827346634,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,179453.9567126234,0.8245365986394557,0.03340794140083717,5.622133333333333,3.0,8.0,44458.323515191776,89810.66523752836,59883.80218212688,0.0,Just-above weight = 10%,just_above_weight
55,162415.10286630783,8453.999444370027,151744.811075009,155936.91104539883,164321.1109861784,168513.2109565682,172705.31092695802,0.8272707482993198,0.03292490200599261,5.454666666666666,3.0,8.0,50171.833957057555,95924.14436101349,66213.61598223593,0.0,Just-above weight = 10%,just_above_weight
18,11719.286851624467,6387.277365021154,7260.5951740702,7260.5951740702,7260.5951740702,16609.263773918385,16609.263773918385,0.10778666666666664,0.011154751964425192,49.523066666666665,49.0,50.0,201489.45827132597,264833.6239907874,221424.2831824781,0.0,Just-above weight = 15%,just_above_weight
19,11337.325142390016,6681.832831891439,6342.9623117316005,6342.9623117316005,6342.9623117316005,15541.813301402057,24740.66429107258,0.10886421768707481,0.011859214634336254,49.45706666666667,48.0,50.0,201871.41998056043,258593.60753835144,222341.91604481672,0.0,Just-above weight = 15%,just_above_weight
20,17389.288773444707,10267.419482461042,5434.204855090764,5434.204855090764,14484.687280411694,23535.169705732682,32585.652131053546,0.12156625850340133,0.018521812496996855,48.679066666666664,47.0,50.0,195819.45634950575,259502.36499499227,217872.7835624684,0.0,Just-above weight = 15%,just_above_weight
21,23194.960587679205,12738.067955939388,4525.447398449949,13427.561259421353,22329.675120392814,31231.788981364167,40133.902842335636,0.13423999999999994,0.02336169360125508,47.9028,46.0,50.0,190013.78453527126,254369.17386937735,214302.89102381334,0.0,Just-above weight = 15%,just_above_weight
22,25154.40486961762,13452.786910417139,12370.43523843099,12370.43523843099,21124.180535052932,29877.92583167476,38631.6711282967,0.1401697959183673,0.02509067032115862,47.5396,46.0,49.0,188054.34025333283,255277.93132601818,212829.80961034034,0.0,Just-above weight = 15%,just_above_weight
23,28870.572518404893,14464.488798658089,11313.309217440634,19918.68594971305,28524.06268198535,37129.439414257766,45734.81614653014,0.14963700680272105,0.02744271709524617,46.95973333333333,45.0,49.0,184338.17260454557,253623.2606326424,208920.67404672242,0.0,Just-above weight = 15%,just_above_weight
24,34328.29476792789,15923.666615048687,18721.52965732025,18721.52965732025,35637.598496045204,44095.63291540768,52553.667334770216,0.16277877551020403,0.03073742876413713,46.1548,44.0,48.0,178880.45035502256,246215.0401927628,205131.17702501465,0.0,Just-above weight = 15%,just_above_weight
25,46507.48517854282,18195.287608895087,25848.88193742954,34161.08817714789,42473.29441686619,59097.70689630284,67409.91313602113,0.189556462585034,0.03573851653556819,44.51466666666666,42.0,47.0,166701.25994440762,235629.48720675125,194094.67451304698,0.0,Just-above weight = 15%,just_above_weight
26,58053.703514472836,20089.042128359128,32684.577858250545,40850.95591832466,57183.71203847295,73516.46815862118,81682.84621869528,0.21602503401360543,0.040162769696258156,42.89346666666667,40.0,46.0,155155.04160847762,228502.13492664188,183765.35461922977,0.0,Just-above weight = 15%,just_above_weight
27,61743.90504412611,20514.054128992786,39228.61741978316,47249.16730021314,63290.26706107301,71310.81694150296,87351.91670236288,0.22746448979591835,0.04175815096362142,42.1928,39.0,45.0,151464.84007882432,229686.98888625082,180302.8456971622,0.0,Just-above weight = 15%,just_above_weight
28,63985.54665598054,20810.720762944406,37606.27892124164,51387.04189761677,61230.44402359896,76979.88742517047,92729.33082674202,0.23632435374149657,0.04314652409432949,41.650133333333336,38.0,45.0,149223.19846696992,222997.1211450741,177851.99167169048,0.0,Just-above weight = 15%,just_above_weight
29,65628.71432813756,20928.38492904154,35997.60979934284,51457.85425765171,66918.0987159605,82378.34317426936,90108.46540342376,0.2442155102040816,0.04420213640609123,41.1668,38.0,45.0,147580.0307948129,224316.5913237102,176218.7001293593,0.0,Just-above weight = 15%,just_above_weight
30,67320.38000278217,20899.528325348027,41992.03328722883,49579.00510473222,64752.948739739004,79926.89237474585,95100.83600975265,0.2524636734693877,0.0449740419752285,40.6616,37.0,44.0,145888.3651201683,225622.83883002563,174454.4662649206,0.0,Just-above weight = 15%,just_above_weight
31,78233.71884909851,21951.4366208708,47700.15595181275,62587.79876351752,77475.44157522236,92363.08438692713,107250.72719863197,0.28125496598639455,0.04814607745581196,38.898133333333334,35.0,43.0,134975.02627385198,215400.08378680435,164128.7740898477,0.0,Just-above weight = 15%,just_above_weight
32,84456.45770020703,22308.780027584173,53121.97779309466,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,0.3006857142857143,0.049889247211862955,37.708,34.0,42.0,128752.28742274342,216849.4817047708,158295.33677746612,0.0,Just-above weight = 15%,just_above_weight
33,100498.32228105392,23154.017582974575,72572.53997617534,86887.58114127608,101202.62230637687,115517.66347147766,129832.70463657839,0.3432914285714286,0.05281504572777525,35.0984,31.0,39.0,112710.42284189656,203586.24183449146,141797.29721527224,0.0,Just-above weight = 15%,just_above_weight
34,119154.74649665187,23814.573634014698,91196.54443583911,105228.49916238216,119260.45388892514,133292.4086154682,147324.36334201123,0.39363156462585036,0.05541770523501257,32.01506666666667,28.0,36.0,94053.99862629859,184254.52127843333,122878.81554380406,0.0,Just-above weight = 15%,just_above_weight
35,145901.70087083295,23899.14639664791,115875.24481114664,129626.56044315881,143377.876075171,164004.8495231892,177756.1651552014,0.4651765986394558,0.056749500294074766,27.632933333333334,23.0,32.0,67307.04425211753,165749.8809828047,94683.7877986343,0.0002666666666666667,Just-above weight = 15%,just_above_weight
36,167908.39900856622,23343.315640090488,139431.38880833075,152902.06534581204,166372.74188329332,186578.75668951526,200049.43322699654,0.5282122448979591,0.05658444196604429,23.772,19.0,28.0,45300.346114384265,121670.3585258495,70434.25411496533,0.0009333333333333333,Just-above weight = 15%,just_above_weight
37,177884.7165697695,22359.25508636954,148674.93898444096,161864.97642739138,175055.01387034185,194840.07003476747,208030.10747771797,0.5641480272108844,0.05535224053965204,21.570933333333333,17.0,26.0,35324.028553180986,111865.53016067753,59092.017848508694,0.005866666666666667,Just-above weight = 15%,just_above_weight
38,184169.17071460036,21666.062617159994,157357.21097148943,170266.60931990904,183176.0076683286,196085.4060167482,208994.80436516777,0.5923080272108845,0.0548021875255221,19.846133333333334,16.0,24.0,29039.574408350094,89888.08113733734,50824.72802300568,0.013066666666666667,Just-above weight = 15%,just_above_weight
39,187871.9734067879,20911.694152883665,159236.798913915,171869.96413135892,190819.71195752482,203452.87717496871,216086.04239241267,0.6148299319727892,0.054050653001756044,18.466666666666665,14.0,23.0,25336.77171616256,82046.915406769,44532.35878333027,0.012666666666666666,Just-above weight = 15%,just_above_weight
40,196058.76796340672,19914.705717615863,173225.96963703563,185584.50082801338,197943.03201899113,210301.56320996888,222660.09440094663,0.650123537414966,0.052617588208195544,16.304933333333334,12.0,20.0,17149.97715954373,67145.20926087926,33331.15398659602,0.0548,Just-above weight = 15%,just_above_weight
41,205520.8530853239,18410.799557367984,180349.289698502,192433.18686301357,204517.08402752515,216600.9811920367,228684.87835654832,0.6904674829931973,0.049749592946229375,13.833866666666667,10.0,18.0,7687.8920376265405,52677.85377747417,18457.531602184958,0.26213333333333333,Just-above weight = 15%,just_above_weight
42,206280.29855871078,17471.625213990625,181018.7101380133,192827.9732760587,204637.2364141041,216446.49955214944,228255.76269019488,0.7086247619047619,0.04830970748427249,12.721733333333333,9.0,17.0,6928.4465642396535,45957.02279562355,16433.864950510004,0.17133333333333334,Just-above weight = 15%,just_above_weight
43,206302.91924802412,16583.407958831438,187180.81110684804,192948.12566263767,204482.75477421688,216017.38388579612,227552.01299737534,0.7255608163265307,0.04694550905384736,11.6844,8.0,15.0,6905.825874926365,44812.444568318926,14546.859283001366,0.13213333333333332,Just-above weight = 15%,just_above_weight
44,205318.75044296336,15667.083462351835,187292.9368430189,192926.00359300154,204192.1370929668,215458.27059293212,226724.40409289743,0.74,0.045408501107051705,10.8,7.0,14.0,7889.994679987107,38911.72341986172,15524.46372167833,0.0912,Just-above weight = 15%,just_above_weight
45,203219.50317551225,14800.833458738762,181643.1050134232,192640.99723957977,203638.88946573637,214636.78169189295,220135.72780497128,0.7518160544217688,0.04394410412135573,10.076266666666667,7.0,14.0,9989.241947438188,35174.16640256383,19004.04030855614,0.044533333333333334,Just-above weight = 15%,just_above_weight
46,204770.19703802452,13506.336419031579,186722.92413617537,197452.5750885233,205499.8133027842,213547.05151704513,218911.87699321908,0.7753306122448981,0.041103222459691335,8.636,6.0,12.0,8438.54808492591,37087.86574311671,19148.406103513407,0.16333333333333333,Just-above weight = 15%,just_above_weight
47,200778.47181834996,12865.410809855675,186035.5558720406,191266.26071131023,201727.6703898494,212189.0800683886,217419.78490765824,0.7827515646258505,0.04015663851825094,8.181466666666667,5.0,11.0,12430.27330460049,44213.0245786602,23348.990613401635,0.0248,Just-above weight = 15%,just_above_weight
48,196043.69010426657,12302.131292804597,180022.08877826118,190216.97359945838,195314.41601005694,205509.30083125414,210606.7432418527,0.7880500680272109,0.03940233296804317,7.856933333333333,5.0,11.0,17165.055018683863,51292.59110180772,28479.898867101903,0.006666666666666667,Just-above weight = 15%,just_above_weight
49,190930.20599883396,11818.975985536676,174124.0865018955,184057.5640199851,193991.04153807467,198957.78029711943,203924.5190561642,0.7919793197278912,0.03885102128269844,7.616266666666666,5.0,11.0,22278.53912411647,58236.222590603866,34292.228540921635,0.0018666666666666666,Just-above weight = 15%,just_above_weight
50,189827.04103898953,10715.889471772964,177898.1544405118,182734.18954800276,192406.25976298473,197242.2948704757,202078.32997796664,0.8096598639455782,0.03617701145869129,6.533333333333333,4.0,9.0,23381.70408396092,65179.854079400015,36918.09938874192,0.01,Just-above weight = 15%,just_above_weight
51,186380.4815968601,9890.955542501335,171738.74486103855,181149.40777291288,185854.73922885003,195265.40214072433,199970.7335966615,0.8201915646258503,0.03431957768782487,5.8882666666666665,3.0,9.0,26828.263526090388,72123.48556819613,41493.522001379635,0.0038666666666666667,Just-above weight = 15%,just_above_weight
52,180656.69857443887,9450.561310808373,170153.9630859486,174728.59089033198,179303.2186947153,188452.47430348198,193027.10210786536,0.8231978231292516,0.033728400460463014,5.704133333333333,3.0,8.0,32552.0465485116,79067.11705699228,47622.54023084024,0.0002666666666666667,Just-above weight = 15%,just_above_weight
53,174921.19568908424,9046.39906275813,163971.76932197926,168417.93595724116,177310.26922776498,181756.43586302688,186202.60249828882,0.825921088435374,0.03321879797696873,5.537333333333334,3.0,8.0,38287.54943386621,85891.61666656882,52970.39107577724,0.00013333333333333334,Just-above weight = 15%,just_above_weight
54,169208.3966338801,8645.516232988699,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,179453.9567126234,0.8286182312925169,0.03268046516281404,5.372133333333333,3.0,8.0,44000.34848907037,92640.26245223425,59025.570849420066,0.00013333333333333334,Just-above weight = 15%,just_above_weight
55,163429.59105914217,8246.660400614417,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,172705.31092695802,0.831221768707483,0.03211740045094864,5.212666666666666,3.0,8.0,49779.15406380828,99388.90823789962,64856.17011702771,0.0,Just-above weight = 15%,just_above_weight
18,11568.46166488025,6374.919382980888,7260.5951740702,7260.5951740702,7260.5951740702,16609.263773918385,16609.263773918385,0.10752326530612244,0.011133169963744447,49.5392,49.0,50.0,202838.58974955155,284470.2434841879,222477.37833503622,0.0,Just-above weight = 20%,just_above_weight
19,11218.353336256945,6713.060699644609,6342.9623117316005,6342.9623117316005,6342.9623117316005,15541.813301402057,15541.813301402057,0.10865306122448977,0.011914639245453423,49.47,49.0,50.0,203188.69807817484,285537.6939567042,223298.56563383533,0.0,Just-above weight = 20%,just_above_weight
20,16917.456956337974,10143.05629330499,5434.204855090764,5434.204855090764,14484.687280411694,23535.169705732682,32585.652131053546,0.1207151020408163,0.018297468719574335,48.7312,47.0,50.0,197489.59445809384,268493.8551270527,220204.63612250215,0.0,Just-above weight = 20%,just_above_weight
21,24359.35708069427,13093.925173986656,4525.447398449949,13427.561259421353,22329.675120392814,31231.788981364167,40133.902842335636,0.1363755102040816,0.024014337889429017,47.772,46.0,50.0,190047.69433373757,260945.60441577062,214124.451737954,0.0,Just-above weight = 20%,just_above_weight
22,26137.15867491837,13823.675056920843,12370.43523843099,12370.43523843099,21124.180535052932,38631.6711282967,47385.41642491857,0.14200272108843534,0.025782410424671606,47.42733333333333,45.0,49.0,188269.89273951345,262447.83612980956,212984.2912502276,0.0,Just-above weight = 20%,just_above_weight
23,29515.402081543172,14860.655019270263,11313.309217440634,19918.68594971305,28524.06268198535,37129.439414257766,45734.81614653014,0.1508604081632653,0.0281943425184662,46.8848,45.0,49.0,184891.6493328886,263950.0678438485,209722.84199585387,0.0,Just-above weight = 20%,just_above_weight
24,34539.18175945066,16252.199115712003,18721.52965732025,18721.52965732025,35637.598496045204,44095.63291540768,52553.667334770216,0.163185850340136,0.03137159453637825,46.129866666666665,44.0,48.0,179867.86965498116,265441.90876206104,205753.8886478384,0.0,Just-above weight = 20%,just_above_weight
25,45788.20226526586,18523.154137492133,25848.88193742954,34161.08817714789,42473.29441686619,59097.70689630284,67409.91313602113,0.18814367346938773,0.03638249994520644,44.6012,42.0,47.0,168618.84914916594,250294.00660152172,196502.24918374268,0.0,Just-above weight = 20%,just_above_weight
